INFO:root:['Recarm', 'Mind Charge', 'Sukukaja', 'Wind Amp']
INFO:root:['Masukunda', 'Wind Boost', 'Patra', 'Diarama']
INFO:root:['Diarama', 'Diarahan', 'Rakukaja', 'Zio']
INFO:root:['Sukukaja', 'Diarama', 'Zio', 'Rakukaja']
INFO:root:['Patra', 'Diarama', 'Wind Boost', 'Diarahan']
INFO:root:['Null Dark', 'Rakukaja', 'Patra', 'Diarahan']
INFO:root:['Diarama', 'Zio', 'Mind Charge', 'Recarm']
INFO:root:['Dekunda', 'Tarukaja', 'Diarahan', 'Patra']
INFO:root:['Diarama', 'Patra', 'Recarm', 'Mazionga']
INFO:root:['Patra', 'Tarukaja', 'Diarahan', 'Wind Boost']
INFO:root:['Recarm', 'Rakukaja', 'Diarama', 'Sukukaja']
INFO:root:['Dekunda', 'Diarama', 'Patra', 'Growth 3']
INFO:root:['Recarm', 'Diarahan', 'Patra', 'Zio']
INFO:root:['Patra', 'Sukukaja', 'Tarukaja', 'Rakukaja']
INFO:root:['Patra', 'Diarama', 'Recarm', 'Masukunda']
INFO:root:['Patra', 'Rakukaja', 'Tarukaja', 'Dekunda']
INFO:root:['Tarukaja', 'Rakukaja', 'Patra', 'Diarama']
INFO:root:['Rakukaja', 'Masukunda', 'Dekunda', 'Diarama']
INFO:root:['Sukukaja', 'Rakukaja', 'Masukunda', 'Patra']
INFO:root:['Patra', 'Recarm', 'Zio', 'Mind Charge']
INFO:root:['Wind Boost', 'Tarukaja', 'Patra', 'Masukunda']
INFO:root:['Patra', 'Diarama', 'Sukukaja', 'Dekunda']
INFO:root:['Recarm', 'Masukunda', 'Tarukaja', 'Null Dark']
INFO:root:['Patra', 'Dekunda', 'Diarama', 'Wind Amp']
INFO:root:['Mazionga', 'Patra', 'Recarm', 'Sukukaja']
INFO:root:['Patra', 'Rakukaja', 'Sukukaja', 'Recarm']
INFO:root:['Wind Boost', 'Dekunda', 'Megido', 'Diarama']
INFO:root:['Rakukaja', 'Patra', 'Diarahan', 'Dekunda']
INFO:root:['Patra', 'Mind Charge', 'Diarahan', 'Null Dark']
INFO:root:['Rakukaja', 'Patra', 'Diarama', 'Dekunda']
INFO:root:['Mind Charge', 'Diarahan', 'Rakukaja', 'Recarm']
INFO:root:['Rakukaja', 'Recarm', 'Patra', 'Tarukaja']
INFO:root:['Recarm', 'Patra', 'Diarahan', 'Masukunda']
INFO:root:['Rakukaja', 'Null Dark', 'Sukukaja', 'Diarahan']
INFO:root:['Patra', 'Sukukaja', 'Tarukaja', 'Mazionga']
INFO:root:['Wind Amp', 'Masukunda', 'Diarama', 'Patra']
INFO:root:['Recarm', 'Zio', 'Patra', 'Diarama']
INFO:root:['Tarukaja', 'Sukukaja', 'Patra', 'Recarm']
INFO:root:['Diarahan', 'Tarukaja', 'Patra', 'Recarm']
INFO:root:['Mind Charge', 'Patra', 'Sukukaja', 'Diarama']
INFO:root:['Mazionga', 'Diarahan', 'Patra', 'Sukukaja']
INFO:root:['Patra', 'Tarukaja', 'Rakukaja', 'Diarama']
INFO:root:['Patra', 'Sukukaja', 'Megido', 'Masukunda']
INFO:root:['Panta Rhei', 'Wind Amp', 'Mind Charge', 'Patra']
INFO:root:['Patra', 'Diarama', 'Megido', 'Rakukaja']
INFO:root:['Sukukaja', 'Rakukaja', 'Diarama', 'Patra']
INFO:root:['Diarahan', 'Zio', 'Sukukaja', 'Diarama']
INFO:root:['Diarahan', 'Patra', 'Tarukaja', 'Diarama']
INFO:root:['Patra', 'Recarm', 'Tarukaja', 'Mind Charge']
INFO:root:['Diarama', 'Tarukaja', 'Recarm', 'Patra']
INFO:root:['Mind Charge', 'Diarahan', 'Wind Boost', 'Rakukaja']
INFO:root:['Dekunda', 'Patra', 'Recarm', 'Diarahan']
INFO:root:['Recarm', 'Patra', 'Zio', 'Sukukaja']
INFO:root:['Samsara', 'Sukukaja', 'Patra', 'Masukunda']
INFO:root:['Patra', 'Masukunda', 'Dekunda', 'Sukukaja']
INFO:root:['Recarm', 'Diarama', 'Masukunda', 'Patra']
INFO:root:['Tarukaja', 'Rakukaja', 'Diarahan', 'Sukukaja']
INFO:root:['Patra', 'Tarukaja', 'Diarahan', 'Rakukaja']
INFO:root:['Dekunda', 'Patra', 'Tarukaja', 'Zio']
INFO:root:['Mind Charge', 'Patra', 'Diarama', 'Sukukaja']
INFO:root:['Patra', 'Rakukaja', 'Zio', 'Wind Amp']
INFO:root:['Wind Amp', 'Tarukaja', 'Growth 3', 'Patra']
INFO:root:['Patra', 'Rakukaja', 'Diarahan', 'Tarukaja']
INFO:root:['Mind Charge', 'Patra', 'Tarukaja', 'Masukunda']
INFO:root:['Sukukaja', 'Patra', 'Zio', 'Rakukaja']
INFO:root:['Patra', 'Rakukaja', 'Diarahan', 'Diarama']
INFO:root:['Diarahan', 'Masukunda', 'Patra', 'Mind Charge']
INFO:root:['Patra', 'Diarama', 'Dekunda', 'Diarahan']
INFO:root:['Patra', 'Diarahan', 'Tarukaja', 'Mind Charge']
INFO:root:['Patra', 'Diarama', 'Zio', 'Recarm']
INFO:root:['Patra', 'Diarama', 'Mind Charge', 'Diarahan']
INFO:root:['Patra', 'Sukukaja', 'Rakukaja', 'Wind Amp']
INFO:root:['Patra', 'Tarukaja', 'Sukukaja', 'Diarama']
INFO:root:['Patra', 'Tarukaja', 'Mind Charge', 'Rakukaja']
INFO:root:['Dekunda', 'Masukunda', 'Patra', 'Diarahan']
INFO:root:['Masukunda', 'Panta Rhei', 'Wind Boost', 'Rakukaja']
INFO:root:['Wind Boost', 'Tarukaja', 'Patra', 'Diarahan']
INFO:root:['Mazionga', 'Patra', 'Zio', 'Rakukaja']
INFO:root:['Patra', 'Mazionga', 'Diarama', 'Dekunda']
INFO:root:['Diarama', 'Sukukaja', 'Patra', 'Recarm']
INFO:root:['Diarahan', 'Diarama', 'Patra', 'Tarukaja']
INFO:root:['Sukukaja', 'Patra', 'Zio', 'Rakukaja']
INFO:root:['Sukukaja', 'Diarahan', 'Patra', 'Rakukaja']
INFO:root:['Patra', 'Tarukaja', 'Recarm', 'Diarahan']
INFO:root:['Patra', 'Rakukaja', 'Dekunda', 'Tarukaja']
INFO:root:['Tarukaja', 'Dekunda', 'Patra', 'Diarahan']
INFO:root:['Tarukaja', 'Diarahan', 'Diarama', 'Rakukaja']
INFO:root:['Diarama', 'Patra', 'Recarm', 'Wind Boost']
INFO:root:['Wind Amp', 'Diarama', 'Tarukaja', 'Patra']
INFO:root:['Rakukaja', 'Patra', 'Recarm', 'Dekunda']
INFO:root:['Samsara', 'Patra', 'Dekunda', 'Diarahan']
INFO:root:['Patra', 'Diarama', 'Tarukaja', 'Zio']
INFO:root:['Diarahan', 'Diarama', 'Patra', 'Rakukaja']
INFO:root:['Growth 3', 'Rakukaja', 'Patra', 'Recarm']
INFO:root:['Patra', 'Tarukaja', 'Mind Charge', 'Rakukaja']
INFO:root:['Wind Amp', 'Tarukaja', 'Patra', 'Mazionga']
INFO:root:['Patra', 'Null Dark', 'Tarukaja', 'Panta Rhei']
INFO:root:['Diarahan', 'Patra', 'Diarama', 'Rakukaja']
INFO:root:['Diarama', 'Rakukaja', 'Dekunda', 'Tarukaja']
INFO:root:['Diarahan', 'Sukukaja', 'Dekunda', 'Patra']
INFO:root:['Rakukaja', 'Sukukaja', 'Patra', 'Masukunda']
INFO:root:['Recarm', 'Diarama', 'Growth 3', 'Tarukaja']
INFO:root:['Wind Amp', 'Dekunda', 'Patra', 'Recarm']
INFO:root:['Tarukaja', 'Rakukaja', 'Patra', 'Zio']
INFO:root:['Diarahan', 'Recarm', 'Rakukaja', 'Patra']
INFO:root:['Patra', 'Masukunda', 'Wind Amp', 'Diarahan']
INFO:root:['Sukukaja', 'Patra', 'Diarama', 'Recarm']
INFO:root:['Recarm', 'Wind Boost', 'Diarahan', 'Mind Charge']
INFO:root:['Diarama', 'Diarahan', 'Sukukaja', 'Patra']
INFO:root:['Sukukaja', 'Patra', 'Dekunda', 'Wind Amp']
INFO:root:['Dekunda', 'Diarama', 'Diarahan', 'Rakukaja']
INFO:root:['Tarukaja', 'Recarm', 'Rakukaja', 'Patra']
INFO:root:['Diarama', 'Patra', 'Zio', 'Tarukaja']
INFO:root:['Masukunda', 'Diarama', 'Patra', 'Recarm']
INFO:root:['Diarama', 'Rakukaja', 'Patra', 'Diarahan']
INFO:root:['Mind Charge', 'Sukukaja', 'Tarukaja', 'Recarm']
INFO:root:['Diarahan', 'Recarm', 'Mazionga', 'Diarama']
INFO:root:['Masukunda', 'Patra', 'Sukukaja', 'Diarahan']
INFO:root:['Dekunda', 'Patra', 'Sukukaja', 'Rakukaja']
INFO:root:['Sukukaja', 'Tarukaja', 'Dekunda', 'Mind Charge']
INFO:root:['Recarm', 'Patra', 'Diarahan', 'Diarama']
INFO:root:['Panta Rhei', 'Rakukaja', 'Sukukaja', 'Recarm']
INFO:root:['Patra', 'Diarama', 'Diarahan', 'Zio']
INFO:root:['Rakukaja', 'Megido', 'Patra', 'Tarukaja']
INFO:root:['Diarahan', 'Tarukaja', 'Diarama', 'Mind Charge']
INFO:root:['Mazionga', 'Recarm', 'Sukukaja', 'Rakukaja']
INFO:root:['Patra', 'Tarukaja', 'Diarama', 'Zio']
INFO:root:['Patra', 'Zio', 'Recarm', 'Tarukaja']
INFO:root:['Patra', 'Recarm', 'Zio', 'Null Dark']
INFO:root:['Samsara', 'Rakukaja', 'Patra', 'Recarm']
INFO:root:['Sukukaja', 'Diarahan', 'Tarukaja', 'Patra']
INFO:root:['Tarukaja', 'Wind Boost', 'Sukukaja', 'Recarm']
INFO:root:['Sukukaja', 'Patra', 'Tarukaja', 'Recarm']
INFO:root:['Diarama', 'Sukukaja', 'Masukunda', 'Rakukaja']
INFO:root:['Patra', 'Sukukaja', 'Rakukaja', 'Diarama']
INFO:root:['Patra', 'Recarm', 'Wind Amp', 'Diarama']
INFO:root:['Patra', 'Tarukaja', 'Rakukaja', 'Sukukaja']
INFO:root:['Rakukaja', 'Dekunda', 'Zio', 'Diarama']
INFO:root:['Wind Amp', 'Patra', 'Mind Charge', 'Tarukaja']
INFO:root:['Diarahan', 'Rakukaja', 'Recarm', 'Patra']
INFO:root:['Sukukaja', 'Patra', 'Zio', 'Diarahan']
INFO:root:['Rakukaja', 'Null Dark', 'Patra', 'Recarm']
INFO:root:['Diarama', 'Diarahan', 'Patra', 'Tarukaja']
INFO:root:['Patra', 'Diarama', 'Diarahan', 'Tarukaja']
INFO:root:['Diarahan', 'Dekunda', 'Rakukaja', 'Patra']
INFO:root:['Patra', 'Recarm', 'Masukunda', 'Dekunda']
INFO:root:['Patra', 'Diarama', 'Sukukaja', 'Recarm']
INFO:root:['Patra', 'Mazionga', 'Recarm', 'Diarahan']
INFO:root:['Patra', 'Diarama', 'Dekunda', 'Diarahan']
INFO:root:['Patra', 'Tarukaja', 'Diarama', 'Masukunda']
INFO:root:['Recarm', 'Rakukaja', 'Patra', 'Diarama']
INFO:root:['Diarama', 'Patra', 'Dekunda', 'Rakukaja']
INFO:root:['Patra', 'Diarahan', 'Sukukaja', 'Recarm']
INFO:root:['Rakukaja', 'Dekunda', 'Growth 3', 'Patra']
INFO:root:['Patra', 'Tarukaja', 'Recarm', 'Diarama']
INFO:root:['Dekunda', 'Patra', 'Masukunda', 'Rakukaja']
INFO:root:['Patra', 'Diarama', 'Tarukaja', 'Rakukaja']
INFO:root:['Sukukaja', 'Masukunda', 'Patra', 'Tarukaja']
INFO:root:['Sukukaja', 'Patra', 'Recarm', 'Panta Rhei']
INFO:root:['Patra', 'Masukunda', 'Tarukaja', 'Growth 3']
INFO:root:['Diarama', 'Patra', 'Rakukaja', 'Masukunda']
INFO:root:['Diarahan', 'Recarm', 'Diarama', 'Masukunda']
INFO:root:['Sukukaja', 'Rakukaja', 'Patra', 'Dekunda']
INFO:root:['Tarukaja', 'Mind Charge', 'Patra', 'Rakukaja']
INFO:root:['Patra', 'Tarukaja', 'Dekunda', 'Rakukaja']
INFO:root:['Panta Rhei', 'Rakukaja', 'Zio', 'Patra']
INFO:root:['Recarm', 'Rakukaja', 'Tarukaja', 'Diarahan']
INFO:root:['Rakukaja', 'Diarama', 'Sukukaja', 'Patra']
INFO:root:['Diarahan', 'Patra', 'Rakukaja', 'Tarukaja']
INFO:root:['Sukukaja', 'Recarm', 'Tarukaja', 'Zio']
INFO:root:['Patra', 'Diarama', 'Dekunda', 'Zio']
INFO:root:['Patra', 'Masukunda', 'Diarahan', 'Mind Charge']
INFO:root:['Patra', 'Diarama', 'Megido', 'Sukukaja']
INFO:root:['Rakukaja', 'Mazionga', 'Diarama', 'Patra']
INFO:root:['Patra', 'Growth 3', 'Diarama', 'Mind Charge']
INFO:root:['Wind Boost', 'Sukukaja', 'Diarama', 'Patra']
INFO:root:['Patra', 'Tarukaja', 'Dekunda', 'Zio']
INFO:root:['Rakukaja', 'Tarukaja', 'Recarm', 'Panta Rhei']
INFO:root:['Dekunda', 'Sukukaja', 'Mind Charge', 'Patra']
INFO:root:['Diarama', 'Patra', 'Tarukaja', 'Megido']
INFO:root:['Sukukaja', 'Mind Charge', 'Patra', 'Masukunda']
INFO:root:['Tarukaja', 'Patra', 'Growth 3', 'Dekunda']
INFO:root:['Rakukaja', 'Patra', 'Recarm', 'Dekunda']
INFO:root:['Patra', 'Dekunda', 'Recarm', 'Rakukaja']
INFO:root:['Sukukaja', 'Patra', 'Rakukaja', 'Zio']
INFO:root:['Patra', 'Wind Amp', 'Mind Charge', 'Growth 3']
INFO:root:['Rakukaja', 'Diarama', 'Sukukaja', 'Diarahan']
INFO:root:['Rakukaja', 'Patra', 'Masukunda', 'Sukukaja']
INFO:root:['Tarukaja', 'Wind Boost', 'Diarama', 'Diarahan']
INFO:root:['Rakukaja', 'Dekunda', 'Tarukaja', 'Patra']
INFO:root:['Patra', 'Rakukaja', 'Sukukaja', 'Recarm']
INFO:root:['Patra', 'Diarama', 'Growth 3', 'Rakukaja']
INFO:root:['Sukukaja', 'Diarahan', 'Zio', 'Tarukaja']
INFO:root:['Diarahan', 'Recarm', 'Patra', 'Diarama']
INFO:root:['Dekunda', 'Null Dark', 'Masukunda', 'Wind Boost']
INFO:root:['Patra', 'Masukunda', 'Diarahan', 'Zio']
INFO:root:['Rakukaja', 'Dekunda', 'Patra', 'Diarama']
INFO:root:['Diarama', 'Tarukaja', 'Patra', 'Recarm']
INFO:root:['Diarahan', 'Growth 3', 'Sukukaja', 'Patra']
INFO:root:['Dekunda', 'Recarm', 'Zio', 'Sukukaja']
INFO:root:['Diarahan', 'Rakukaja', 'Recarm', 'Diarama']
INFO:root:['Rakukaja', 'Recarm', 'Tarukaja', 'Patra']
INFO:root:['Dekunda', 'Patra', 'Tarukaja', 'Rakukaja']
INFO:root:['Tarukaja', 'Recarm', 'Mind Charge', 'Diarahan']
INFO:root:['Patra', 'Mazionga', 'Recarm', 'Zio']
INFO:root:['Diarahan', 'Sukukaja', 'Tarukaja', 'Patra']
INFO:root:['Sukukaja', 'Patra', 'Tarukaja', 'Rakukaja']
INFO:root:['Rakukaja', 'Recarm', 'Patra', 'Tarukaja']
INFO:root:['Rakukaja', 'Diarahan', 'Wind Boost', 'Diarama']
INFO:root:['Dekunda', 'Sukukaja', 'Diarama', 'Tarukaja']
INFO:root:['Sukukaja', 'Wind Boost', 'Patra', 'Diarama']
INFO:root:['Sukukaja', 'Patra', 'Rakukaja', 'Recarm']
INFO:root:['Wind Amp', 'Tarukaja', 'Diarama', 'Sukukaja']
INFO:root:['Patra', 'Dekunda', 'Diarahan', 'Wind Boost']
INFO:root:['Patra', 'Tarukaja', 'Sukukaja', 'Masukunda']
INFO:root:['Mind Charge', 'Recarm', 'Patra', 'Rakukaja']
INFO:root:['Diarama', 'Panta Rhei', 'Patra', 'Recarm']
INFO:root:['Patra', 'Diarama', 'Sukukaja', 'Recarm']
INFO:root:['Sukukaja', 'Tarukaja', 'Growth 3', 'Diarahan']
INFO:root:['Mind Charge', 'Patra', 'Diarahan', 'Tarukaja']
INFO:root:['Dekunda', 'Patra', 'Tarukaja', 'Recarm']
INFO:root:['Diarama', 'Sukukaja', 'Patra', 'Diarahan']
INFO:root:['Patra', 'Masukunda', 'Recarm', 'Dekunda']
INFO:root:['Diarahan', 'Diarama', 'Recarm', 'Null Dark']
INFO:root:['Patra', 'Zio', 'Recarm', 'Masukunda']
INFO:root:['Patra', 'Masukunda', 'Dekunda', 'Rakukaja']
INFO:root:['Patra', 'Rakukaja', 'Masukunda', 'Diarahan']
INFO:root:['Patra', 'Sukukaja', 'Recarm', 'Wind Boost']
INFO:root:['Diarama', 'Sukukaja', 'Patra', 'Mind Charge']
INFO:root:['Patra', 'Masukunda', 'Diarama', 'Sukukaja']
INFO:root:['Diarahan', 'Sukukaja', 'Patra', 'Rakukaja']
INFO:root:['Mind Charge', 'Rakukaja', 'Zio', 'Diarahan']
INFO:root:['Diarama', 'Tarukaja', 'Recarm', 'Patra']
INFO:root:['Wind Amp', 'Dekunda', 'Tarukaja', 'Masukunda']
INFO:root:['Patra', 'Diarama', 'Wind Boost', 'Recarm']
INFO:root:['Mind Charge', 'Wind Amp', 'Null Dark', 'Masukunda']
INFO:root:['Diarama', 'Recarm', 'Patra', 'Wind Boost']
INFO:root:['Diarama', 'Rakukaja', 'Patra', 'Zio']
INFO:root:['Patra', 'Recarm', 'Panta Rhei', 'Mind Charge']
INFO:root:['Dekunda', 'Tarukaja', 'Patra', 'Recarm']
INFO:root:['Patra', 'Masukunda', 'Diarama', 'Wind Amp']
INFO:root:['Patra', 'Rakukaja', 'Growth 3', 'Megido']
INFO:root:['Sukukaja', 'Mazionga', 'Patra', 'Rakukaja']
INFO:root:['Patra', 'Mind Charge', 'Diarama', 'Sukukaja']
INFO:root:['Patra', 'Zio', 'Rakukaja', 'Recarm']
INFO:root:['Recarm', 'Zio', 'Rakukaja', 'Patra']
INFO:root:['Patra', 'Rakukaja', 'Diarahan', 'Recarm']
INFO:root:['Patra', 'Diarahan', 'Tarukaja', 'Sukukaja']
INFO:root:['Diarama', 'Rakukaja', 'Diarahan', 'Patra']
INFO:root:['Diarahan', 'Wind Boost', 'Patra', 'Rakukaja']
INFO:root:['Patra', 'Recarm', 'Sukukaja', 'Diarama']
INFO:root:['Mazionga', 'Recarm', 'Patra', 'Rakukaja']
INFO:root:['Recarm', 'Patra', 'Rakukaja', 'Diarama']
INFO:root:['Patra', 'Mind Charge', 'Diarahan', 'Recarm']
INFO:root:['Diarama', 'Tarukaja', 'Mazionga', 'Rakukaja']
INFO:root:['Wind Amp', 'Wind Boost', 'Diarama', 'Patra']
INFO:root:['Patra', 'Diarahan', 'Zio', 'Dekunda']
INFO:root:['Diarama', 'Wind Boost', 'Growth 3', 'Patra']
INFO:root:['Sukukaja', 'Masukunda', 'Panta Rhei', 'Diarama']
INFO:root:['Sukukaja', 'Patra', 'Recarm', 'Diarahan']
INFO:root:['Sukukaja', 'Zio', 'Rakukaja', 'Wind Boost']
INFO:root:['Null Dark', 'Zio', 'Patra', 'Diarama']
INFO:root:['Diarama', 'Tarukaja', 'Patra', 'Diarahan']
INFO:root:['Mind Charge', 'Patra', 'Diarama', 'Recarm']
INFO:root:['Mind Charge', 'Masukunda', 'Recarm', 'Patra']
INFO:root:['Patra', 'Sukukaja', 'Diarama', 'Diarahan']
INFO:root:['Rakukaja', 'Tarukaja', 'Patra', 'Zio']
INFO:root:['Diarahan', 'Patra', 'Tarukaja', 'Diarama']
INFO:root:['Patra', 'Rakukaja', 'Diarama', 'Sukukaja']
INFO:root:['Sukukaja', 'Patra', 'Recarm', 'Tarukaja']
INFO:root:['Patra', 'Mind Charge', 'Rakukaja', 'Sukukaja']
INFO:root:['Masukunda', 'Patra', 'Growth 3', 'Mazionga']
INFO:root:['Patra', 'Diarahan', 'Sukukaja', 'Tarukaja']
INFO:root:['Wind Boost', 'Recarm', 'Dekunda', 'Sukukaja']
INFO:root:['Diarama', 'Wind Amp', 'Patra', 'Sukukaja']
INFO:root:['Patra', 'Diarama', 'Sukukaja', 'Tarukaja']
INFO:root:['Null Dark', 'Sukukaja', 'Patra', 'Diarama']
INFO:root:['Diarama', 'Patra', 'Dekunda', 'Sukukaja']
INFO:root:['Patra', 'Sukukaja', 'Diarahan', 'Diarama']
INFO:root:['Patra', 'Tarukaja', 'Rakukaja', 'Sukukaja']
INFO:root:['Diarama', 'Patra', 'Growth 3', 'Wind Boost']
INFO:root:['Patra', 'Dekunda', 'Recarm', 'Diarahan']
INFO:root:['Mazionga', 'Patra', 'Sukukaja', 'Wind Boost']
INFO:root:['Recarm', 'Patra', 'Diarama', 'Rakukaja']
INFO:root:['Patra', 'Wind Amp', 'Diarama', 'Tarukaja']
INFO:root:['Masukunda', 'Patra', 'Wind Boost', 'Rakukaja']
INFO:root:['Diarama', 'Diarahan', 'Patra', 'Rakukaja']
INFO:root:['Patra', 'Tarukaja', 'Diarahan', 'Sukukaja']
INFO:root:['Diarahan', 'Dekunda', 'Patra', 'Diarama']
INFO:root:['Patra', 'Masukunda', 'Diarama', 'Mind Charge']
INFO:root:['Patra', 'Dekunda', 'Tarukaja', 'Zio']
INFO:root:['Masukunda', 'Patra', 'Recarm', 'Rakukaja']
INFO:root:['Dekunda', 'Patra', 'Tarukaja', 'Wind Amp']
INFO:root:['Tarukaja', 'Zio', 'Patra', 'Masukunda']
INFO:root:['Patra', 'Masukunda', 'Dekunda', 'Diarama']
INFO:root:['Patra', 'Diarama', 'Sukukaja', 'Growth 3']
INFO:root:['Diarama', 'Patra', 'Tarukaja', 'Diarahan']
INFO:root:['Rakukaja', 'Patra', 'Wind Boost', 'Null Dark']
INFO:root:['Patra', 'Diarahan', 'Recarm', 'Masukunda']
INFO:root:['Rakukaja', 'Patra', 'Tarukaja', 'Diarama']
INFO:root:['Tarukaja', 'Sukukaja', 'Recarm', 'Patra']
INFO:root:['Patra', 'Mind Charge', 'Diarahan', 'Recarm']
INFO:root:['Diarama', 'Patra', 'Rakukaja', 'Sukukaja']
INFO:root:['Diarama', 'Patra', 'Dekunda', 'Tarukaja']
INFO:root:['Tarukaja', 'Sukukaja', 'Diarahan', 'Patra']
INFO:root:['Tarukaja', 'Sukukaja', 'Diarama', 'Zio']
INFO:root:['Patra', 'Recarm', 'Diarahan', 'Dekunda']
INFO:root:['Patra', 'Sukukaja', 'Tarukaja', 'Zio']
INFO:root:['Recarm', 'Diarama', 'Patra', 'Diarahan']
INFO:root:['Diarahan', 'Sukukaja', 'Rakukaja', 'Zio']
INFO:root:['Sukukaja', 'Dekunda', 'Patra', 'Rakukaja']
INFO:root:['Dekunda', 'Wind Amp', 'Patra', 'Diarama']
INFO:root:['Mind Charge', 'Tarukaja', 'Wind Boost', 'Patra']
INFO:root:['Recarm', 'Sukukaja', 'Patra', 'Zio']
INFO:root:['Tarukaja', 'Diarama', 'Patra', 'Dekunda']
INFO:root:['Masukunda', 'Patra', 'Rakukaja', 'Dekunda']
INFO:root:['Patra', 'Rakukaja', 'Diarama', 'Tarukaja']
INFO:root:['Rakukaja', 'Mind Charge', 'Null Dark', 'Zio']
INFO:root:['Wind Amp', 'Sukukaja', 'Patra', 'Rakukaja']
INFO:root:['Diarahan', 'Patra', 'Rakukaja', 'Tarukaja']
INFO:root:['Patra', 'Sukukaja', 'Growth 3', 'Null Dark']
INFO:root:['Patra', 'Recarm', 'Dekunda', 'Diarama']
INFO:root:['Patra', 'Wind Amp', 'Diarama', 'Tarukaja']
INFO:root:['Patra', 'Diarama', 'Rakukaja', 'Wind Amp']
INFO:root:['Tarukaja', 'Sukukaja', 'Diarahan', 'Patra']
INFO:root:['Patra', 'Sukukaja', 'Recarm', 'Diarama']
INFO:root:['Patra', 'Diarama', 'Masukunda', 'Dekunda']
INFO:root:['Wind Amp', 'Recarm', 'Rakukaja', 'Patra']
INFO:root:['Patra', 'Masukunda', 'Rakukaja', 'Tarukaja']
INFO:root:['Sukukaja', 'Dekunda', 'Patra', 'Diarahan']
INFO:root:['Recarm', 'Patra', 'Diarama', 'Mind Charge']
INFO:root:['Patra', 'Tarukaja', 'Dekunda', 'Mind Charge']
INFO:root:['Sukukaja', 'Diarahan', 'Rakukaja', 'Wind Amp']
INFO:root:['Wind Amp', 'Tarukaja', 'Dekunda', 'Diarama']
INFO:root:['Diarama', 'Mind Charge', 'Patra', 'Recarm']
INFO:root:['Mind Charge', 'Dekunda', 'Rakukaja', 'Recarm']
INFO:root:['Wind Amp', 'Rakukaja', 'Null Dark', 'Patra']
INFO:root:['Patra', 'Zio', 'Sukukaja', 'Mind Charge']
INFO:root:['Dekunda', 'Tarukaja', 'Diarahan', 'Patra']
INFO:root:['Patra', 'Diarahan', 'Masukunda', 'Dekunda']
INFO:root:['Patra', 'Diarama', 'Sukukaja', 'Zio']
INFO:root:['Tarukaja', 'Patra', 'Diarahan', 'Null Dark']
INFO:root:['Rakukaja', 'Masukunda', 'Patra', 'Wind Boost']
INFO:root:['Sukukaja', 'Tarukaja', 'Patra', 'Mind Charge']
INFO:root:['Patra', 'Recarm', 'Sukukaja', 'Diarama']
INFO:root:['Patra', 'Wind Boost', 'Diarahan', 'Zio']
INFO:root:['Tarukaja', 'Patra', 'Masukunda', 'Recarm']
INFO:root:['Diarama', 'Masukunda', 'Sukukaja', 'Patra']
INFO:root:['Rakukaja', 'Diarahan', 'Mazionga', 'Patra']
INFO:root:['Patra', 'Tarukaja', 'Diarama', 'Mind Charge']
INFO:root:['Sukukaja', 'Patra', 'Masukunda', 'Tarukaja']
INFO:root:['Diarama', 'Zio', 'Patra', 'Masukunda']
INFO:root:['Recarm', 'Patra', 'Mind Charge', 'Rakukaja']
INFO:root:['Sukukaja', 'Patra', 'Diarama', 'Tarukaja']
INFO:root:['Sukukaja', 'Patra', 'Tarukaja', 'Masukunda']
INFO:root:['Diarahan', 'Patra', 'Diarama', 'Rakukaja']
INFO:root:['Diarama', 'Masukunda', 'Recarm', 'Patra']
INFO:root:['Sukukaja', 'Dekunda', 'Recarm', 'Wind Boost']
INFO:root:['Recarm', 'Sukukaja', 'Patra', 'Growth 3']
INFO:root:['Rakukaja', 'Recarm', 'Patra', 'Diarahan']
INFO:root:['Tarukaja', 'Null Dark', 'Diarama', 'Rakukaja']
INFO:root:['Sukukaja', 'Patra', 'Diarahan', 'Recarm']
INFO:root:['Sukukaja', 'Wind Boost', 'Masukunda', 'Patra']
INFO:root:['Rakukaja', 'Wind Amp', 'Patra', 'Recarm']
INFO:root:['Patra', 'Wind Boost', 'Diarahan', 'Mind Charge']
INFO:root:['Diarahan', 'Zio', 'Diarama', 'Patra']
INFO:root:['Masukunda', 'Dekunda', 'Sukukaja', 'Tarukaja']
INFO:root:['Wind Amp', 'Recarm', 'Diarahan', 'Patra']
INFO:root:['Diarahan', 'Dekunda', 'Patra', 'Sukukaja']
INFO:root:['Rakukaja', 'Patra', 'Wind Amp', 'Wind Boost']
INFO:root:['Diarama', 'Sukukaja', 'Patra', 'Recarm']
INFO:root:['Patra', 'Dekunda', 'Rakukaja', 'Tarukaja']
INFO:root:['Patra', 'Mind Charge', 'Diarahan', 'Tarukaja']
INFO:root:['Patra', 'Rakukaja', 'Sukukaja', 'Zio']
INFO:root:['Patra', 'Rakukaja', 'Sukukaja', 'Masukunda']
INFO:root:['Patra', 'Diarama', 'Rakukaja', 'Dekunda']
INFO:root:['Diarama', 'Patra', 'Recarm', 'Wind Amp']
INFO:root:['Patra', 'Masukunda', 'Zio', 'Recarm']
INFO:root:['Diarama', 'Patra', 'Recarm', 'Rakukaja']
INFO:root:['Dekunda', 'Recarm', 'Zio', 'Rakukaja']
INFO:root:['Patra', 'Diarama', 'Recarm', 'Rakukaja']
