INFO:root:['Tarukaja', 'Charmdi', 'Patra', 'Megidolaon']
INFO:root:['Tarukaja', 'Mind Charge', 'Ziodyne', 'Patra']
INFO:root:['Charmdi', 'Patra', 'Sukukaja', 'Megido']
INFO:root:['Charmdi', 'Patra', 'Garu', 'Salvation']
INFO:root:['Garu', 'Sukukaja', 'Patra', 'Tetrakarn']
INFO:root:['Patra', 'Charmdi', 'Salvation', 'Counter']
INFO:root:['Growth 3', 'Patra', 'Charmdi', 'Mind Charge']
INFO:root:['Patra', 'Tarukaja', 'Megido', 'Charmdi']
INFO:root:['Patra', 'Sukukaja', 'Charmdi', 'Tarukaja']
INFO:root:['Patra', 'Charmdi', 'Tarukaja', 'Mind Charge']
INFO:root:['Patra', 'Tarukaja', 'Garu', 'Charmdi']
INFO:root:['Patra', 'Salvation', 'Sukukaja', 'Tarukaja']
INFO:root:['Patra', 'Mind Charge', 'Charmdi', 'Sukukaja']
INFO:root:['Garu', 'Charmdi', 'Patra', 'Wind Amp']
INFO:root:['Patra', 'Sukukaja', 'Garu', 'Charmdi']
INFO:root:['Garu', 'Tetrakarn', 'Patra', 'Sukukaja']
INFO:root:['Hama', 'Salvation', 'Charmdi', 'Patra']
INFO:root:['Patra', 'Garu', 'Charmdi', 'Sukukaja']
INFO:root:['Patra', 'Mind Charge', 'Charmdi', 'Sukukaja']
INFO:root:['Charmdi', 'Garu', 'Patra', 'Tarukaja']
INFO:root:['Patra', 'Garu', 'Charmdi', 'Salvation']
INFO:root:['Charmdi', 'Megidolaon', 'Patra', 'Tarukaja']
INFO:root:['Charmdi', 'Patra', 'Tetrakarn', 'Salvation']
INFO:root:['Patra', 'Charmdi', 'Tetrakarn', 'Tarukaja']
INFO:root:['Sukukaja', 'Patra', 'Charmdi', 'Salvation']
INFO:root:['Patra', 'Sukukaja', 'Charmdi', 'Garu']
INFO:root:['Tetrakarn', 'Tarukaja', 'Patra', 'Garu']
INFO:root:['Patra', 'Salvation', 'Mind Charge', 'Charmdi']
INFO:root:['Salvation', 'Patra', 'Tarukaja', 'Sukukaja']
INFO:root:['Patra', 'Sukukaja', 'Tetrakarn', 'Garu']
INFO:root:['Tarukaja', 'Sukukaja', 'Patra', 'Charmdi']
INFO:root:['Counter', 'Charmdi', 'Tarukaja', 'Mind Charge']
INFO:root:['Garu', 'Salvation', 'Charmdi', 'Tarukaja']
INFO:root:['Sukukaja', 'Patra', 'Charmdi', 'Salvation']
INFO:root:['Tarukaja', 'Sukukaja', 'Charmdi', 'Patra']
INFO:root:['Sukukaja', 'Patra', 'Charmdi', 'Tarukaja']
INFO:root:['Charmdi', 'Patra', 'Salvation', 'Sukukaja']
INFO:root:['Patra', 'Charmdi', 'Tarukaja', 'Mind Charge']
INFO:root:['Charmdi', 'Patra', 'Mind Charge', 'Wind Amp']
INFO:root:['Patra', 'Sukukaja', 'Charmdi', 'Garu']
INFO:root:['Patra', 'Hama', 'Sukukaja', 'Charmdi']
INFO:root:['Charmdi', 'Patra', 'Tetrakarn', 'Sukukaja']
INFO:root:['Patra', 'Tarukaja', 'Garu', 'Mind Charge']
INFO:root:['Sukukaja', 'Patra', 'Charmdi', 'Tetrakarn']
INFO:root:['Tarukaja', 'Patra', 'Mind Charge', 'Charmdi']
INFO:root:['Sukukaja', 'Mind Charge', 'Patra', 'Counter']
INFO:root:['Sukukaja', 'Growth 3', 'Charmdi', 'Patra']
INFO:root:['Growth 3', 'Patra', 'Charmdi', 'Garu']
INFO:root:['Wind Amp', 'Patra', 'Sukukaja', 'Charmdi']
INFO:root:['Patra', 'Sukukaja', 'Charmdi', 'Tarukaja']
INFO:root:['Sukukaja', 'Charmdi', 'Garu', 'Tetrakarn']
INFO:root:['Salvation', 'Charmdi', 'Patra', 'Tarukaja']
INFO:root:['Salvation', 'Sukukaja', 'Patra', 'Tarukaja']
INFO:root:['Tetrakarn', 'Charmdi', 'Mind Charge', 'Patra']
INFO:root:['Mind Charge', 'Tarukaja', 'Sukukaja', 'Patra']
INFO:root:['Patra', 'Sukukaja', 'Salvation', 'Tarukaja']
INFO:root:['Tarukaja', 'Sukukaja', 'Patra', 'Charmdi']
INFO:root:['Tarukaja', 'Patra', 'Growth 3', 'Charmdi']
INFO:root:['Sukukaja', 'Patra', 'Mind Charge', 'Tarukaja']
INFO:root:['Wind Amp', 'Patra', 'Tarukaja', 'Sukukaja']
INFO:root:['Sukukaja', 'Patra', 'Tarukaja', 'Megido']
INFO:root:['Wind Amp', 'Charmdi', 'Patra', 'Salvation']
INFO:root:['Charmdi', 'Patra', 'Mind Charge', 'Wind Amp']
INFO:root:['Counter', 'Tetrakarn', 'Patra', 'Garu']
INFO:root:['Wind Amp', 'Salvation', 'Charmdi', 'Patra']
INFO:root:['Charmdi', 'Tetrakarn', 'Patra', 'Mind Charge']
INFO:root:['Patra', 'Growth 3', 'Mind Charge', 'Charmdi']
INFO:root:['Patra', 'Sukukaja', 'Tarukaja', 'Mind Charge']
INFO:root:['Charmdi', 'Patra', 'Tarukaja', 'Counter']
INFO:root:['Sukukaja', 'Salvation', 'Patra', 'Charmdi']
INFO:root:['Patra', 'Charmdi', 'Mind Charge', 'Garu']
INFO:root:['Mind Charge', 'Salvation', 'Patra', 'Charmdi']
INFO:root:['Patra', 'Growth 3', 'Charmdi', 'Tetrakarn']
INFO:root:['Sukukaja', 'Patra', 'Charmdi', 'Megido']
INFO:root:['Patra', 'Charmdi', 'Wind Amp', 'Tetrakarn']
INFO:root:['Charmdi', 'Mind Charge', 'Sukukaja', 'Patra']
INFO:root:['Tarukaja', 'Patra', 'Tetrakarn', 'Charmdi']
INFO:root:['Patra', 'Charmdi', 'Tarukaja', 'Sukukaja']
INFO:root:['Patra', 'Charmdi', 'Tarukaja', 'Sukukaja']
INFO:root:['Charmdi', 'Tarukaja', 'Growth 3', 'Sukukaja']
INFO:root:['Patra', 'Counter', 'Hama', 'Charmdi']
INFO:root:['Patra', 'Counter', 'Tarukaja', 'Charmdi']
INFO:root:['Growth 3', 'Patra', 'Tarukaja', 'Charmdi']
INFO:root:['Patra', 'Salvation', 'Garu', 'Mind Charge']
INFO:root:['Garu', 'Patra', 'Charmdi', 'Sukukaja']
INFO:root:['Megidolaon', 'Patra', 'Charmdi', 'Tarukaja']
INFO:root:['Sukukaja', 'Patra', 'Charmdi', 'Mind Charge']
INFO:root:['Patra', 'Garu', 'Charmdi', 'Tarukaja']
INFO:root:['Patra', 'Sukukaja', 'Mind Charge', 'Ziodyne']
INFO:root:['Patra', 'Ziodyne', 'Tarukaja', 'Mind Charge']
INFO:root:['Patra', 'Salvation', 'Charmdi', 'Tarukaja']
INFO:root:['Sukukaja', 'Tarukaja', 'Garu', 'Patra']
INFO:root:['Charmdi', 'Tetrakarn', 'Megidolaon', 'Patra']
INFO:root:['Sukukaja', 'Garu', 'Patra', 'Tetrakarn']
INFO:root:['Charmdi', 'Patra', 'Ziodyne', 'Garu']
INFO:root:['Patra', 'Sukukaja', 'Garu', 'Counter']
INFO:root:['Tetrakarn', 'Sukukaja', 'Patra', 'Charmdi']
INFO:root:['Charmdi', 'Garu', 'Patra', 'Tetrakarn']
INFO:root:['Patra', 'Sukukaja', 'Salvation', 'Tarukaja']
INFO:root:['Charmdi', 'Patra', 'Sukukaja', 'Garu']
INFO:root:['Patra', 'Charmdi', 'Garu', 'Salvation']
INFO:root:['Salvation', 'Patra', 'Tarukaja', 'Charmdi']
INFO:root:['Garu', 'Tarukaja', 'Charmdi', 'Salvation']
INFO:root:['Sukukaja', 'Tarukaja', 'Charmdi', 'Patra']
INFO:root:['Patra', 'Growth 3', 'Charmdi', 'Mind Charge']
INFO:root:['Charmdi', 'Tarukaja', 'Ziodyne', 'Patra']
INFO:root:['Spell Master', 'Patra', 'Mind Charge', 'Charmdi']
INFO:root:['Salvation', 'Sukukaja', 'Charmdi', 'Garu']
INFO:root:['Charmdi', 'Sukukaja', 'Patra', 'Mind Charge']
INFO:root:['Tetrakarn', 'Spell Master', 'Tarukaja', 'Garu']
INFO:root:['Patra', 'Charmdi', 'Sukukaja', 'Garu']
INFO:root:['Patra', 'Garu', 'Wind Amp', 'Unshaken Will']
INFO:root:['Garu', 'Charmdi', 'Patra', 'Tarukaja']
INFO:root:['Patra', 'Charmdi', 'Sukukaja', 'Tarukaja']
INFO:root:['Patra', 'Mind Charge', 'Tarukaja', 'Charmdi']
INFO:root:['Charmdi', 'Patra', 'Sukukaja', 'Tarukaja']
INFO:root:['Unshaken Will', 'Charmdi', 'Wind Amp', 'Sukukaja']
INFO:root:['Tetrakarn', 'Mind Charge', 'Patra', 'Sukukaja']
INFO:root:['Patra', 'Hama', 'Charmdi', 'Sukukaja']
INFO:root:['Patra', 'Charmdi', 'Tarukaja', 'Mind Charge']
INFO:root:['Salvation', 'Megido', 'Patra', 'Charmdi']
INFO:root:['Sukukaja', 'Megidolaon', 'Patra', 'Charmdi']
INFO:root:['Tarukaja', 'Hama', 'Patra', 'Garu']
INFO:root:['Tarukaja', 'Patra', 'Charmdi', 'Wind Amp']
INFO:root:['Patra', 'Charmdi', 'Ziodyne', 'Sukukaja']
INFO:root:['Patra', 'Charmdi', 'Tarukaja', 'Ziodyne']
INFO:root:['Hama', 'Sukukaja', 'Ziodyne', 'Charmdi']
INFO:root:['Patra', 'Charmdi', 'Sukukaja', 'Salvation']
INFO:root:['Counter', 'Tarukaja', 'Mind Charge', 'Tetrakarn']
INFO:root:['Patra', 'Tetrakarn', 'Growth 3', 'Charmdi']
INFO:root:['Charmdi', 'Patra', 'Garu', 'Tarukaja']
INFO:root:['Patra', 'Charmdi', 'Tarukaja', 'Wind Amp']
INFO:root:['Counter', 'Patra', 'Mind Charge', 'Tarukaja']
INFO:root:['Patra', 'Sukukaja', 'Salvation', 'Mind Charge']
INFO:root:['Patra', 'Mind Charge', 'Tarukaja', 'Sukukaja']
INFO:root:['Wind Amp', 'Patra', 'Hama', 'Tarukaja']
INFO:root:['Tarukaja', 'Patra', 'Garu', 'Salvation']
INFO:root:['Patra', 'Wind Amp', 'Tarukaja', 'Charmdi']
INFO:root:['Patra', 'Charmdi', 'Counter', 'Tetrakarn']
INFO:root:['Garu', 'Patra', 'Charmdi', 'Tetrakarn']
INFO:root:['Patra', 'Sukukaja', 'Charmdi', 'Tarukaja']
INFO:root:['Patra', 'Sukukaja', 'Counter', 'Tarukaja']
INFO:root:['Counter', 'Charmdi', 'Patra', 'Garu']
INFO:root:['Patra', 'Tarukaja', 'Salvation', 'Charmdi']
INFO:root:['Patra', 'Mind Charge', 'Charmdi', 'Tarukaja']
INFO:root:['Charmdi', 'Sukukaja', 'Patra', 'Mind Charge']
INFO:root:['Charmdi', 'Salvation', 'Tarukaja', 'Mind Charge']
INFO:root:['Sukukaja', 'Patra', 'Charmdi', 'Growth 3']
INFO:root:['Patra', 'Charmdi', 'Tetrakarn', 'Sukukaja']
INFO:root:['Patra', 'Charmdi', 'Mind Charge', 'Garu']
INFO:root:['Patra', 'Charmdi', 'Tarukaja', 'Garu']
INFO:root:['Patra', 'Counter', 'Mind Charge', 'Unshaken Will']
INFO:root:['Tarukaja', 'Tetrakarn', 'Patra', 'Sukukaja']
INFO:root:['Patra', 'Salvation', 'Charmdi', 'Sukukaja']
INFO:root:['Patra', 'Charmdi', 'Counter', 'Spell Master']
INFO:root:['Sukukaja', 'Salvation', 'Patra', 'Charmdi']
INFO:root:['Patra', 'Tarukaja', 'Charmdi', 'Salvation']
INFO:root:['Patra', 'Sukukaja', 'Tetrakarn', 'Tarukaja']
INFO:root:['Charmdi', 'Mind Charge', 'Patra', 'Tarukaja']
INFO:root:['Sukukaja', 'Patra', 'Spell Master', 'Ziodyne']
INFO:root:['Patra', 'Charmdi', 'Counter', 'Garu']
INFO:root:['Charmdi', 'Tarukaja', 'Patra', 'Tetrakarn']
INFO:root:['Patra', 'Garu', 'Mind Charge', 'Sukukaja']
INFO:root:['Tetrakarn', 'Patra', 'Charmdi', 'Garu']
INFO:root:['Growth 3', 'Patra', 'Charmdi', 'Tetrakarn']
INFO:root:['Sukukaja', 'Tarukaja', 'Wind Amp', 'Patra']
INFO:root:['Patra', 'Tarukaja', 'Salvation', 'Charmdi']
INFO:root:['Growth 3', 'Charmdi', 'Patra', 'Tarukaja']
INFO:root:['Patra', 'Ziodyne', 'Charmdi', 'Tarukaja']
INFO:root:['Patra', 'Charmdi', 'Tarukaja', 'Sukukaja']
INFO:root:['Garu', 'Patra', 'Charmdi', 'Counter']
INFO:root:['Tarukaja', 'Patra', 'Charmdi', 'Tetrakarn']
INFO:root:['Patra', 'Tarukaja', 'Sukukaja', 'Charmdi']
INFO:root:['Patra', 'Charmdi', 'Sukukaja', 'Salvation']
INFO:root:['Salvation', 'Tetrakarn', 'Patra', 'Ziodyne']
INFO:root:['Garu', 'Tarukaja', 'Patra', 'Growth 3']
INFO:root:['Patra', 'Charmdi', 'Tarukaja', 'Tetrakarn']
INFO:root:['Patra', 'Charmdi', 'Tetrakarn', 'Tarukaja']
INFO:root:['Charmdi', 'Sukukaja', 'Wind Amp', 'Patra']
INFO:root:['Patra', 'Sukukaja', 'Charmdi', 'Tarukaja']
INFO:root:['Patra', 'Garu', 'Salvation', 'Tarukaja']
INFO:root:['Garu', 'Charmdi', 'Patra', 'Mind Charge']
INFO:root:['Charmdi', 'Tarukaja', 'Patra', 'Garu']
INFO:root:['Mind Charge', 'Patra', 'Sukukaja', 'Counter']
INFO:root:['Patra', 'Megidolaon', 'Mind Charge', 'Sukukaja']
INFO:root:['Patra', 'Megidolaon', 'Charmdi', 'Sukukaja']
INFO:root:['Patra', 'Garu', 'Sukukaja', 'Tarukaja']
INFO:root:['Tarukaja', 'Garu', 'Sukukaja', 'Megido']
INFO:root:['Charmdi', 'Patra', 'Growth 3', 'Hama']
INFO:root:['Patra', 'Tarukaja', 'Growth 3', 'Sukukaja']
INFO:root:['Patra', 'Charmdi', 'Tarukaja', 'Mind Charge']
INFO:root:['Tarukaja', 'Patra', 'Growth 3', 'Sukukaja']
INFO:root:['Charmdi', 'Tetrakarn', 'Garu', 'Tarukaja']
INFO:root:['Patra', 'Mind Charge', 'Tetrakarn', 'Ziodyne']
INFO:root:['Patra', 'Tarukaja', 'Charmdi', 'Garu']
INFO:root:['Sukukaja', 'Patra', 'Garu', 'Salvation']
INFO:root:['Patra', 'Charmdi', 'Mind Charge', 'Tarukaja']
INFO:root:['Charmdi', 'Patra', 'Wind Amp', 'Mind Charge']
INFO:root:['Patra', 'Charmdi', 'Tetrakarn', 'Counter']
INFO:root:['Tarukaja', 'Charmdi', 'Salvation', 'Patra']
INFO:root:['Patra', 'Tarukaja', 'Charmdi', 'Sukukaja']
INFO:root:['Mind Charge', 'Tetrakarn', 'Salvation', 'Patra']
INFO:root:['Patra', 'Counter', 'Tarukaja', 'Charmdi']
INFO:root:['Patra', 'Tetrakarn', 'Sukukaja', 'Tarukaja']
INFO:root:['Patra', 'Tarukaja', 'Sukukaja', 'Charmdi']
INFO:root:['Sukukaja', 'Mind Charge', 'Patra', 'Wind Amp']
INFO:root:['Patra', 'Charmdi', 'Garu', 'Tarukaja']
INFO:root:['Patra', 'Spell Master', 'Salvation', 'Mind Charge']
INFO:root:['Patra', 'Tarukaja', 'Charmdi', 'Garu']
INFO:root:['Patra', 'Charmdi', 'Tarukaja', 'Tetrakarn']
INFO:root:['Counter', 'Growth 3', 'Patra', 'Sukukaja']
INFO:root:['Sukukaja', 'Patra', 'Charmdi', 'Tarukaja']
INFO:root:['Charmdi', 'Sukukaja', 'Tarukaja', 'Patra']
INFO:root:['Charmdi', 'Patra', 'Sukukaja', 'Garu']
INFO:root:['Tetrakarn', 'Patra', 'Megidolaon', 'Charmdi']
INFO:root:['Patra', 'Ziodyne', 'Sukukaja', 'Salvation']
INFO:root:['Patra', 'Charmdi', 'Tarukaja', 'Garu']
INFO:root:['Charmdi', 'Salvation', 'Patra', 'Tetrakarn']
INFO:root:['Patra', 'Tarukaja', 'Mind Charge', 'Charmdi']
INFO:root:['Tarukaja', 'Mind Charge', 'Charmdi', 'Patra']
INFO:root:['Patra', 'Sukukaja', 'Garu', 'Charmdi']
INFO:root:['Charmdi', 'Counter', 'Patra', 'Tarukaja']
INFO:root:['Sukukaja', 'Wind Amp', 'Patra', 'Tarukaja']
INFO:root:['Tarukaja', 'Charmdi', 'Patra', 'Sukukaja']
INFO:root:['Patra', 'Sukukaja', 'Charmdi', 'Wind Amp']
INFO:root:['Charmdi', 'Sukukaja', 'Wind Amp', 'Tarukaja']
INFO:root:['Sukukaja', 'Patra', 'Megidolaon', 'Garu']
INFO:root:['Sukukaja', 'Charmdi', 'Salvation', 'Patra']
INFO:root:['Charmdi', 'Patra', 'Sukukaja', 'Growth 3']
INFO:root:['Patra', 'Sukukaja', 'Wind Amp', 'Unshaken Will']
INFO:root:['Tetrakarn', 'Charmdi', 'Patra', 'Sukukaja']
INFO:root:['Charmdi', 'Patra', 'Tarukaja', 'Counter']
INFO:root:['Patra', 'Charmdi', 'Tarukaja', 'Growth 3']
INFO:root:['Tetrakarn', 'Patra', 'Tarukaja', 'Salvation']
INFO:root:['Charmdi', 'Hama', 'Growth 3', 'Sukukaja']
INFO:root:['Patra', 'Garu', 'Megido', 'Tarukaja']
INFO:root:['Wind Amp', 'Patra', 'Mind Charge', 'Charmdi']
INFO:root:['Mind Charge', 'Patra', 'Tarukaja', 'Charmdi']
INFO:root:['Salvation', 'Patra', 'Charmdi', 'Sukukaja']
INFO:root:['Charmdi', 'Patra', 'Mind Charge', 'Garu']
INFO:root:['Garu', 'Tarukaja', 'Patra', 'Salvation']
INFO:root:['Tarukaja', 'Mind Charge', 'Charmdi', 'Garu']
INFO:root:['Charmdi', 'Salvation', 'Megidolaon', 'Patra']
INFO:root:['Patra', 'Sukukaja', 'Charmdi', 'Garu']
INFO:root:['Tarukaja', 'Sukukaja', 'Megido', 'Garu']
INFO:root:['Charmdi', 'Patra', 'Wind Amp', 'Mind Charge']
INFO:root:['Tarukaja', 'Sukukaja', 'Patra', 'Charmdi']
INFO:root:['Patra', 'Charmdi', 'Garu', 'Salvation']
INFO:root:['Ziodyne', 'Patra', 'Mind Charge', 'Garu']
INFO:root:['Salvation', 'Patra', 'Mind Charge', 'Spell Master']
INFO:root:['Counter', 'Patra', 'Charmdi', 'Sukukaja']
INFO:root:['Patra', 'Wind Amp', 'Tetrakarn', 'Tarukaja']
INFO:root:['Patra', 'Growth 3', 'Charmdi', 'Tarukaja']
INFO:root:['Charmdi', 'Sukukaja', 'Patra', 'Garu']
INFO:root:['Patra', 'Salvation', 'Sukukaja', 'Garu']
INFO:root:['Mind Charge', 'Counter', 'Patra', 'Salvation']
INFO:root:['Sukukaja', 'Charmdi', 'Patra', 'Tarukaja']
INFO:root:['Patra', 'Tetrakarn', 'Mind Charge', 'Tarukaja']
INFO:root:['Charmdi', 'Wind Amp', 'Patra', 'Megido']
INFO:root:['Charmdi', 'Salvation', 'Unshaken Will', 'Patra']
INFO:root:['Patra', 'Charmdi', 'Salvation', 'Tetrakarn']
INFO:root:['Patra', 'Mind Charge', 'Growth 3', 'Charmdi']
INFO:root:['Wind Amp', 'Patra', 'Tarukaja', 'Growth 3']
INFO:root:['Tetrakarn', 'Growth 3', 'Mind Charge', 'Megidolaon']
INFO:root:['Sukukaja', 'Tarukaja', 'Patra', 'Mind Charge']
INFO:root:['Patra', 'Sukukaja', 'Tarukaja', 'Growth 3']
INFO:root:['Patra', 'Tarukaja', 'Sukukaja', 'Salvation']
INFO:root:['Patra', 'Charmdi', 'Tarukaja', 'Garu']
INFO:root:['Growth 3', 'Patra', 'Charmdi', 'Wind Amp']
INFO:root:['Patra', 'Tarukaja', 'Tetrakarn', 'Megido']
INFO:root:['Patra', 'Tarukaja', 'Mind Charge', 'Charmdi']
INFO:root:['Mind Charge', 'Patra', 'Sukukaja', 'Salvation']
INFO:root:['Tarukaja', 'Patra', 'Mind Charge', 'Salvation']
INFO:root:['Salvation', 'Patra', 'Charmdi', 'Sukukaja']
INFO:root:['Charmdi', 'Patra', 'Sukukaja', 'Growth 3']
INFO:root:['Patra', 'Charmdi', 'Ziodyne', 'Mind Charge']
INFO:root:['Sukukaja', 'Charmdi', 'Patra', 'Mind Charge']
INFO:root:['Charmdi', 'Patra', 'Tarukaja', 'Salvation']
INFO:root:['Patra', 'Tarukaja', 'Sukukaja', 'Garu']
INFO:root:['Patra', 'Charmdi', 'Growth 3', 'Wind Amp']
INFO:root:['Tarukaja', 'Charmdi', 'Patra', 'Garu']
INFO:root:['Growth 3', 'Charmdi', 'Patra', 'Unshaken Will']
INFO:root:['Charmdi', 'Sukukaja', 'Patra', 'Salvation']
INFO:root:['Tarukaja', 'Patra', 'Salvation', 'Charmdi']
INFO:root:['Patra', 'Charmdi', 'Tarukaja', 'Garu']
INFO:root:['Patra', 'Sukukaja', 'Salvation', 'Charmdi']
INFO:root:['Patra', 'Mind Charge', 'Charmdi', 'Garu']
INFO:root:['Charmdi', 'Salvation', 'Sukukaja', 'Patra']
INFO:root:['Patra', 'Tarukaja', 'Mind Charge', 'Charmdi']
INFO:root:['Patra', 'Hama', 'Tetrakarn', 'Spell Master']
INFO:root:['Garu', 'Sukukaja', 'Patra', 'Tarukaja']
INFO:root:['Patra', 'Garu', 'Sukukaja', 'Tarukaja']
INFO:root:['Tetrakarn', 'Patra', 'Unshaken Will', 'Tarukaja']
INFO:root:['Mind Charge', 'Patra', 'Tetrakarn', 'Ziodyne']
INFO:root:['Patra', 'Mind Charge', 'Wind Amp', 'Charmdi']
INFO:root:['Counter', 'Patra', 'Charmdi', 'Salvation']
INFO:root:['Ziodyne', 'Tarukaja', 'Charmdi', 'Patra']
INFO:root:['Salvation', 'Charmdi', 'Tarukaja', 'Patra']
INFO:root:['Sukukaja', 'Patra', 'Tarukaja', 'Charmdi']
INFO:root:['Sukukaja', 'Patra', 'Growth 3', 'Ziodyne']
INFO:root:['Patra', 'Tarukaja', 'Garu', 'Charmdi']
INFO:root:['Tarukaja', 'Tetrakarn', 'Patra', 'Wind Amp']
INFO:root:['Patra', 'Sukukaja', 'Salvation', 'Charmdi']
INFO:root:['Mind Charge', 'Patra', 'Tarukaja', 'Garu']
INFO:root:['Patra', 'Tetrakarn', 'Tarukaja', 'Charmdi']
INFO:root:['Patra', 'Spell Master', 'Tarukaja', 'Garu']
INFO:root:['Patra', 'Garu', 'Charmdi', 'Growth 3']
INFO:root:['Sukukaja', 'Patra', 'Charmdi', 'Tarukaja']
INFO:root:['Garu', 'Charmdi', 'Patra', 'Ziodyne']
INFO:root:['Patra', 'Tetrakarn', 'Charmdi', 'Salvation']
INFO:root:['Charmdi', 'Patra', 'Tarukaja', 'Growth 3']
INFO:root:['Patra', 'Charmdi', 'Megido', 'Garu']
INFO:root:['Charmdi', 'Patra', 'Salvation', 'Sukukaja']
INFO:root:['Charmdi', 'Patra', 'Wind Amp', 'Tarukaja']
INFO:root:['Charmdi', 'Tetrakarn', 'Tarukaja', 'Sukukaja']
INFO:root:['Patra', 'Salvation', 'Charmdi', 'Tetrakarn']
INFO:root:['Charmdi', 'Tetrakarn', 'Patra', 'Tarukaja']
INFO:root:['Wind Amp', 'Salvation', 'Sukukaja', 'Patra']
INFO:root:['Patra', 'Sukukaja', 'Garu', 'Charmdi']
INFO:root:['Spell Master', 'Unshaken Will', 'Sukukaja', 'Garu']
INFO:root:['Patra', 'Charmdi', 'Tarukaja', 'Salvation']
INFO:root:['Tarukaja', 'Mind Charge', 'Charmdi', 'Sukukaja']
INFO:root:['Sukukaja', 'Patra', 'Tetrakarn', 'Tarukaja']
INFO:root:['Patra', 'Counter', 'Charmdi', 'Tetrakarn']
INFO:root:['Patra', 'Charmdi', 'Megido', 'Tarukaja']
INFO:root:['Patra', 'Charmdi', 'Sukukaja', 'Megido']
INFO:root:['Patra', 'Charmdi', 'Growth 3', 'Mind Charge']
INFO:root:['Salvation', 'Tarukaja', 'Charmdi', 'Patra']
INFO:root:['Patra', 'Charmdi', 'Megidolaon', 'Growth 3']
INFO:root:['Sukukaja', 'Patra', 'Megido', 'Charmdi']
INFO:root:['Patra', 'Charmdi', 'Sukukaja', 'Growth 3']
INFO:root:['Sukukaja', 'Tarukaja', 'Patra', 'Charmdi']
INFO:root:['Sukukaja', 'Charmdi', 'Tarukaja', 'Patra']
INFO:root:['Tarukaja', 'Charmdi', 'Patra', 'Megidolaon']
INFO:root:['Patra', 'Tetrakarn', 'Sukukaja', 'Charmdi']
INFO:root:['Charmdi', 'Sukukaja', 'Patra', 'Spell Master']
INFO:root:['Tetrakarn', 'Charmdi', 'Patra', 'Sukukaja']
INFO:root:['Patra', 'Charmdi', 'Salvation', 'Mind Charge']
INFO:root:['Unshaken Will', 'Patra', 'Tarukaja', 'Charmdi']
INFO:root:['Patra', 'Charmdi', 'Tarukaja', 'Mind Charge']
INFO:root:['Patra', 'Charmdi', 'Mind Charge', 'Sukukaja']
INFO:root:['Patra', 'Tetrakarn', 'Charmdi', 'Garu']
INFO:root:['Patra', 'Tarukaja', 'Sukukaja', 'Charmdi']
INFO:root:['Charmdi', 'Sukukaja', 'Hama', 'Salvation']
INFO:root:['Charmdi', 'Patra', 'Mind Charge', 'Tarukaja']
INFO:root:['Sukukaja', 'Tetrakarn', 'Garu', 'Patra']
INFO:root:['Charmdi', 'Patra', 'Salvation', 'Ziodyne']
INFO:root:['Tarukaja', 'Charmdi', 'Patra', 'Salvation']
INFO:root:['Sukukaja', 'Patra', 'Salvation', 'Tarukaja']
INFO:root:['Unshaken Will', 'Salvation', 'Patra', 'Tarukaja']
INFO:root:['Megido', 'Charmdi', 'Patra', 'Sukukaja']
INFO:root:['Patra', 'Salvation', 'Charmdi', 'Mind Charge']
INFO:root:['Charmdi', 'Patra', 'Garu', 'Tarukaja']
INFO:root:['Patra', 'Charmdi', 'Salvation', 'Counter']
INFO:root:['Charmdi', 'Patra', 'Tarukaja', 'Garu']
INFO:root:['Tarukaja', 'Patra', 'Charmdi', 'Sukukaja']
INFO:root:['Hama', 'Charmdi', 'Garu', 'Patra']
INFO:root:['Patra', 'Charmdi', 'Salvation', 'Tarukaja']
INFO:root:['Tarukaja', 'Patra', 'Charmdi', 'Garu']
INFO:root:['Charmdi', 'Sukukaja', 'Patra', 'Hama']
INFO:root:['Patra', 'Mind Charge', 'Sukukaja', 'Charmdi']
INFO:root:['Patra', 'Sukukaja', 'Charmdi', 'Mind Charge']
INFO:root:['Mind Charge', 'Sukukaja', 'Charmdi', 'Patra']
INFO:root:['Patra', 'Charmdi', 'Sukukaja', 'Counter']
INFO:root:['Patra', 'Salvation', 'Megido', 'Charmdi']
INFO:root:['Patra', 'Charmdi', 'Garu', 'Tetrakarn']
INFO:root:['Charmdi', 'Patra', 'Ziodyne', 'Sukukaja']
INFO:root:['Patra', 'Salvation', 'Tarukaja', 'Charmdi']
INFO:root:['Charmdi', 'Patra', 'Salvation', 'Sukukaja']
INFO:root:['Patra', 'Charmdi', 'Sukukaja', 'Tarukaja']
INFO:root:['Patra', 'Charmdi', 'Sukukaja', 'Tarukaja']
INFO:root:['Patra', 'Tetrakarn', 'Salvation', 'Charmdi']
INFO:root:['Patra', 'Sukukaja', 'Salvation', 'Charmdi']
INFO:root:['Patra', 'Tarukaja', 'Sukukaja', 'Charmdi']
INFO:root:['Patra', 'Charmdi', 'Sukukaja', 'Salvation']
INFO:root:['Mind Charge', 'Patra', 'Tarukaja', 'Charmdi']
INFO:root:['Patra', 'Charmdi', 'Counter', 'Garu']
INFO:root:['Tetrakarn', 'Charmdi', 'Growth 3', 'Salvation']
INFO:root:['Mind Charge', 'Charmdi', 'Patra', 'Garu']
INFO:root:['Mind Charge', 'Patra', 'Salvation', 'Sukukaja']
