INFO:root:['Null Dark', 'Patra', 'Recarm', 'Sukukaja']
INFO:root:['Sukukaja', 'Null Dark', 'Samsara', 'Wind Amp']
INFO:root:['Null Dark', 'Growth 3', 'Wind Amp', 'Marakunda']
INFO:root:['Tarukaja', 'Samsara', 'Null Dark', 'Diarahan']
INFO:root:['Tetrakarn', 'Samsara', 'Growth 3', 'Patra']
INFO:root:['Samsara', 'Diarahan', 'Tarukaja', 'Wind Amp']
INFO:root:['Growth 3', 'Null Dark', 'Patra', 'Wind Amp']
INFO:root:['Patra', 'Spell Master', 'Null Dark', 'Growth 3']
INFO:root:['Spell Master', 'Null Dark', 'Tarukaja', 'Marakunda']
INFO:root:['Growth 3', 'Samsara', 'Tarukaja', 'Spell Master']
INFO:root:['Wind Amp', 'Null Dark', 'Unshaken Will', 'Spell Master']
INFO:root:['Unshaken Will', 'Samsara', 'Sukukaja', 'Wind Amp']
INFO:root:['Mind Charge', 'Tarukaja', 'Wind Amp', 'Null Dark']
INFO:root:['Samsara', 'Mind Charge', 'Wind Amp', 'Sukukaja']
INFO:root:['Patra', 'Tarukaja', 'Recarm', 'Spell Master']
INFO:root:['Patra', 'Tarukaja', 'Sukukaja', 'Spell Master']
INFO:root:['Mind Charge', 'Growth 3', 'Samsara', 'Spell Master']
INFO:root:['Diarahan', 'Samsara', 'Growth 3', 'Null Dark']
INFO:root:['Patra', 'Growth 3', 'Unshaken Will', 'Null Dark']
INFO:root:['Samsara', 'Patra', 'Null Dark', 'Tarukaja']
INFO:root:['Samsara', 'Wind Amp', 'Tarukaja', 'Tetrakarn']
INFO:root:['Tarukaja', 'Growth 3', 'Tetrakarn', 'Samsara']
INFO:root:['Wind Amp', 'Samsara', 'Patra', 'Spell Master']
INFO:root:['Tarukaja', 'Null Dark', 'Wind Amp', 'Growth 3']
INFO:root:['Samsara', 'Diarahan', 'Wind Amp', 'Patra']
INFO:root:['Samsara', 'Wind Amp', 'Growth 3', 'Unshaken Will']
INFO:root:['Patra', 'Recarm', 'Mind Charge', 'Tarukaja']
INFO:root:['Spell Master', 'Samsara', 'Tetrakarn', 'Sukukaja']
INFO:root:['Unshaken Will', 'Samsara', 'Growth 3', 'Wind Amp']
INFO:root:['Null Dark', 'Samsara', 'Growth 3', 'Tarukaja']
INFO:root:['Samsara', 'Wind Amp', 'Null Dark', 'Growth 3']
INFO:root:['Unshaken Will', 'Null Dark', 'Growth 3', 'Samsara']
INFO:root:['Patra', 'Wind Amp', 'Growth 3', 'Tarukaja']
INFO:root:['Growth 3', 'Samsara', 'Wind Amp', 'Null Dark']
INFO:root:['Recarm', 'Megidolaon', 'Unshaken Will', 'Null Dark']
INFO:root:['Growth 3', 'Samsara', 'Sukukaja', 'Null Dark']
INFO:root:['Samsara', 'Growth 3', 'Spell Master', 'Tarukaja']
INFO:root:['Growth 3', 'Unshaken Will', 'Sukukaja', 'Wind Amp']
INFO:root:['Null Dark', 'Spell Master', 'Growth 3', 'Samsara']
INFO:root:['Null Dark', 'Samsara', 'Growth 3', 'Wind Amp']
INFO:root:['Sukukaja', 'Wind Amp', 'Samsara', 'Patra']
INFO:root:['Samsara', 'Unshaken Will', 'Null Dark', 'Wind Amp']
INFO:root:['Samsara', 'Unshaken Will', 'Spell Master', 'Growth 3']
INFO:root:['Mind Charge', 'Samsara', 'Spell Master', 'Wind Amp']
INFO:root:['Samsara', 'Null Dark', 'Patra', 'Wind Amp']
INFO:root:['Growth 3', 'Sukukaja', 'Megidolaon', 'Tarukaja']
INFO:root:['Null Dark', 'Wind Amp', 'Samsara', 'Growth 3']
INFO:root:['Patra', 'Diarahan', 'Growth 3', 'Wind Amp']
INFO:root:['Growth 3', 'Spell Master', 'Recarm', 'Tarukaja']
INFO:root:['Null Dark', 'Samsara', 'Tarukaja', 'Tetrakarn']
INFO:root:['Samsara', 'Tarukaja', 'Growth 3', 'Null Dark']
INFO:root:['Wind Amp', 'Growth 3', 'Null Dark', 'Spell Master']
INFO:root:['Samsara', 'Sukukaja', 'Mind Charge', 'Unshaken Will']
INFO:root:['Samsara', 'Diarahan', 'Recarm', 'Tarukaja']
INFO:root:['Tarukaja', 'Patra', 'Samsara', 'Unshaken Will']
INFO:root:['Null Dark', 'Unshaken Will', 'Growth 3', 'Samsara']
INFO:root:['Tarukaja', 'Megidolaon', 'Unshaken Will', 'Marakunda']
INFO:root:['Samsara', 'Null Dark', 'Tarukaja', 'Wind Amp']
INFO:root:['Samsara', 'Patra', 'Null Dark', 'Mind Charge']
INFO:root:['Samsara', 'Spell Master', 'Wind Amp', 'Patra']
INFO:root:['Wind Amp', 'Mind Charge', 'Growth 3', 'Spell Master']
INFO:root:['Diarahan', 'Sukukaja', 'Patra', 'Wind Amp']
INFO:root:['Samsara', 'Wind Amp', 'Sukukaja', 'Marakunda']
INFO:root:['Diarahan', 'Wind Amp', 'Megidolaon', 'Samsara']
INFO:root:['Wind Amp', 'Samsara', 'Patra', 'Diarahan']
INFO:root:['Samsara', 'Patra', 'Wind Amp', 'Null Dark']
INFO:root:['Samsara', 'Patra', 'Wind Amp', 'Null Dark']
INFO:root:['Tarukaja', 'Spell Master', 'Megidolaon', 'Wind Amp']
INFO:root:['Megidolaon', 'Wind Amp', 'Samsara', 'Null Dark']
INFO:root:['Spell Master', 'Samsara', 'Recarm', 'Tetrakarn']
INFO:root:['Growth 3', 'Tetrakarn', 'Unshaken Will', 'Megidolaon']
INFO:root:['Samsara', 'Growth 3', 'Wind Amp', 'Null Dark']
INFO:root:['Wind Amp', 'Growth 3', 'Unshaken Will', 'Samsara']
INFO:root:['Wind Amp', 'Sukukaja', 'Spell Master', 'Patra']
INFO:root:['Samsara', 'Wind Amp', 'Growth 3', 'Sukukaja']
INFO:root:['Samsara', 'Wind Amp', 'Unshaken Will', 'Null Dark']
INFO:root:['Growth 3', 'Samsara', 'Patra', 'Tarukaja']
INFO:root:['Unshaken Will', 'Tarukaja', 'Samsara', 'Diarahan']
INFO:root:['Growth 3', 'Diarahan', 'Wind Amp', 'Spell Master']
INFO:root:['Sukukaja', 'Patra', 'Mind Charge', 'Spell Master']
INFO:root:['Null Dark', 'Unshaken Will', 'Wind Amp', 'Growth 3']
INFO:root:['Tetrakarn', 'Growth 3', 'Sukukaja', 'Samsara']
INFO:root:['Wind Amp', 'Mind Charge', 'Patra', 'Growth 3']
INFO:root:['Wind Amp', 'Growth 3', 'Samsara', 'Spell Master']
INFO:root:['Unshaken Will', 'Sukukaja', 'Wind Amp', 'Samsara']
INFO:root:['Patra', 'Spell Master', 'Null Dark', 'Unshaken Will']
INFO:root:['Samsara', 'Tarukaja', 'Null Dark', 'Spell Master']
INFO:root:['Growth 3', 'Wind Amp', 'Marakunda', 'Unshaken Will']
INFO:root:['Null Dark', 'Recarm', 'Samsara', 'Marakunda']
INFO:root:['Sukukaja', 'Diarahan', 'Wind Amp', 'Growth 3']
INFO:root:['Null Dark', 'Diarahan', 'Samsara', 'Recarm']
INFO:root:['Growth 3', 'Samsara', 'Unshaken Will', 'Diarahan']
INFO:root:['Samsara', 'Null Dark', 'Wind Amp', 'Unshaken Will']
INFO:root:['Samsara', 'Wind Amp', 'Patra', 'Growth 3']
INFO:root:['Wind Amp', 'Spell Master', 'Samsara', 'Recarm']
INFO:root:['Sukukaja', 'Recarm', 'Marakunda', 'Wind Amp']
INFO:root:['Growth 3', 'Patra', 'Wind Amp', 'Samsara']
INFO:root:['Samsara', 'Wind Amp', 'Unshaken Will', 'Tetrakarn']
INFO:root:['Diarahan', 'Growth 3', 'Samsara', 'Wind Amp']
INFO:root:['Wind Amp', 'Growth 3', 'Samsara', 'Null Dark']
INFO:root:['Wind Amp', 'Null Dark', 'Samsara', 'Mind Charge']
INFO:root:['Tarukaja', 'Spell Master', 'Samsara', 'Unshaken Will']
INFO:root:['Wind Amp', 'Spell Master', 'Diarahan', 'Null Dark']
INFO:root:['Null Dark', 'Patra', 'Samsara', 'Growth 3']
INFO:root:['Wind Amp', 'Spell Master', 'Null Dark', 'Tarukaja']
INFO:root:['Null Dark', 'Wind Amp', 'Patra', 'Samsara']
INFO:root:['Sukukaja', 'Patra', 'Samsara', 'Growth 3']
INFO:root:['Null Dark', 'Growth 3', 'Samsara', 'Wind Amp']
INFO:root:['Samsara', 'Mind Charge', 'Null Dark', 'Wind Amp']
INFO:root:['Sukukaja', 'Growth 3', 'Unshaken Will', 'Samsara']
INFO:root:['Tarukaja', 'Wind Amp', 'Patra', 'Samsara']
INFO:root:['Samsara', 'Sukukaja', 'Growth 3', 'Tarukaja']
INFO:root:['Recarm', 'Patra', 'Samsara', 'Null Dark']
INFO:root:['Tarukaja', 'Samsara', 'Marakunda', 'Spell Master']
INFO:root:['Wind Amp', 'Patra', 'Diarahan', 'Spell Master']
INFO:root:['Sukukaja', 'Marakunda', 'Growth 3', 'Diarahan']
INFO:root:['Null Dark', 'Samsara', 'Growth 3', 'Spell Master']
INFO:root:['Growth 3', 'Wind Amp', 'Null Dark', 'Sukukaja']
INFO:root:['Tarukaja', 'Samsara', 'Null Dark', 'Growth 3']
INFO:root:['Null Dark', 'Wind Amp', 'Recarm', 'Growth 3']
INFO:root:['Patra', 'Wind Amp', 'Samsara', 'Sukukaja']
INFO:root:['Patra', 'Samsara', 'Spell Master', 'Unshaken Will']
INFO:root:['Growth 3', 'Samsara', 'Null Dark', 'Wind Amp']
INFO:root:['Samsara', 'Tetrakarn', 'Unshaken Will', 'Sukukaja']
INFO:root:['Null Dark', 'Patra', 'Sukukaja', 'Growth 3']
INFO:root:['Megidolaon', 'Tarukaja', 'Wind Amp', 'Samsara']
INFO:root:['Samsara', 'Growth 3', 'Null Dark', 'Patra']
INFO:root:['Tarukaja', 'Spell Master', 'Wind Amp', 'Null Dark']
INFO:root:['Unshaken Will', 'Samsara', 'Wind Amp', 'Null Dark']
INFO:root:['Recarm', 'Sukukaja', 'Samsara', 'Unshaken Will']
INFO:root:['Wind Amp', 'Samsara', 'Patra', 'Mind Charge']
INFO:root:['Recarm', 'Samsara', 'Patra', 'Growth 3']
INFO:root:['Growth 3', 'Samsara', 'Marakunda', 'Wind Amp']
INFO:root:['Patra', 'Mind Charge', 'Unshaken Will', 'Growth 3']
INFO:root:['Samsara', 'Marakunda', 'Null Dark', 'Patra']
INFO:root:['Unshaken Will', 'Samsara', 'Tarukaja', 'Growth 3']
INFO:root:['Growth 3', 'Samsara', 'Wind Amp', 'Null Dark']
INFO:root:['Growth 3', 'Tarukaja', 'Samsara', 'Wind Amp']
INFO:root:['Samsara', 'Growth 3', 'Spell Master', 'Wind Amp']
INFO:root:['Samsara', 'Wind Amp', 'Mind Charge', 'Tarukaja']
INFO:root:['Sukukaja', 'Samsara', 'Growth 3', 'Null Dark']
INFO:root:['Recarm', 'Wind Amp', 'Tetrakarn', 'Unshaken Will']
INFO:root:['Tarukaja', 'Sukukaja', 'Samsara', 'Wind Amp']
INFO:root:['Spell Master', 'Tarukaja', 'Patra', 'Wind Amp']
INFO:root:['Marakunda', 'Wind Amp', 'Samsara', 'Tarukaja']
INFO:root:['Null Dark', 'Spell Master', 'Patra', 'Wind Amp']
INFO:root:['Samsara', 'Patra', 'Growth 3', 'Marakunda']
INFO:root:['Null Dark', 'Wind Amp', 'Unshaken Will', 'Sukukaja']
INFO:root:['Wind Amp', 'Patra', 'Unshaken Will', 'Samsara']
INFO:root:['Patra', 'Sukukaja', 'Null Dark', 'Tarukaja']
INFO:root:['Samsara', 'Null Dark', 'Tarukaja', 'Patra']
INFO:root:['Tarukaja', 'Patra', 'Wind Amp', 'Growth 3']
INFO:root:['Diarahan', 'Growth 3', 'Samsara', 'Mind Charge']
INFO:root:['Null Dark', 'Samsara', 'Diarahan', 'Unshaken Will']
INFO:root:['Sukukaja', 'Spell Master', 'Samsara', 'Null Dark']
INFO:root:['Patra', 'Wind Amp', 'Null Dark', 'Tarukaja']
INFO:root:['Samsara', 'Patra', 'Growth 3', 'Sukukaja']
INFO:root:['Samsara', 'Growth 3', 'Wind Amp', 'Patra']
INFO:root:['Samsara', 'Growth 3', 'Wind Amp', 'Null Dark']
INFO:root:['Null Dark', 'Wind Amp', 'Samsara', 'Patra']
INFO:root:['Wind Amp', 'Samsara', 'Unshaken Will', 'Tarukaja']
INFO:root:['Patra', 'Null Dark', 'Mind Charge', 'Growth 3']
INFO:root:['Tarukaja', 'Spell Master', 'Null Dark', 'Sukukaja']
INFO:root:['Spell Master', 'Tarukaja', 'Recarm', 'Unshaken Will']
INFO:root:['Samsara', 'Wind Amp', 'Tarukaja', 'Unshaken Will']
INFO:root:['Null Dark', 'Recarm', 'Patra', 'Samsara']
INFO:root:['Samsara', 'Spell Master', 'Tetrakarn', 'Wind Amp']
INFO:root:['Patra', 'Tarukaja', 'Diarahan', 'Unshaken Will']
INFO:root:['Growth 3', 'Tarukaja', 'Samsara', 'Null Dark']
INFO:root:['Samsara', 'Growth 3', 'Wind Amp', 'Patra']
INFO:root:['Diarahan', 'Growth 3', 'Wind Amp', 'Samsara']
INFO:root:['Patra', 'Samsara', 'Sukukaja', 'Wind Amp']
INFO:root:['Tarukaja', 'Samsara', 'Patra', 'Wind Amp']
INFO:root:['Samsara', 'Wind Amp', 'Unshaken Will', 'Patra']
INFO:root:['Diarahan', 'Sukukaja', 'Wind Amp', 'Spell Master']
INFO:root:['Samsara', 'Patra', 'Sukukaja', 'Growth 3']
INFO:root:['Unshaken Will', 'Sukukaja', 'Recarm', 'Null Dark']
INFO:root:['Recarm', 'Spell Master', 'Growth 3', 'Wind Amp']
INFO:root:['Mind Charge', 'Wind Amp', 'Recarm', 'Samsara']
INFO:root:['Samsara', 'Growth 3', 'Patra', 'Wind Amp']
INFO:root:['Patra', 'Marakunda', 'Wind Amp', 'Unshaken Will']
INFO:root:['Patra', 'Wind Amp', 'Samsara', 'Null Dark']
INFO:root:['Samsara', 'Patra', 'Wind Amp', 'Sukukaja']
INFO:root:['Samsara', 'Unshaken Will', 'Growth 3', 'Mind Charge']
INFO:root:['Growth 3', 'Patra', 'Wind Amp', 'Samsara']
INFO:root:['Wind Amp', 'Sukukaja', 'Tarukaja', 'Growth 3']
INFO:root:['Samsara', 'Unshaken Will', 'Patra', 'Growth 3']
INFO:root:['Samsara', 'Null Dark', 'Patra', 'Growth 3']
INFO:root:['Null Dark', 'Patra', 'Samsara', 'Spell Master']
INFO:root:['Growth 3', 'Null Dark', 'Sukukaja', 'Samsara']
INFO:root:['Recarm', 'Samsara', 'Megidolaon', 'Wind Amp']
INFO:root:['Null Dark', 'Samsara', 'Wind Amp', 'Sukukaja']
INFO:root:['Null Dark', 'Growth 3', 'Tarukaja', 'Samsara']
INFO:root:['Tarukaja', 'Samsara', 'Null Dark', 'Sukukaja']
INFO:root:['Tarukaja', 'Patra', 'Spell Master', 'Unshaken Will']
INFO:root:['Spell Master', 'Unshaken Will', 'Wind Amp', 'Recarm']
INFO:root:['Tarukaja', 'Patra', 'Null Dark', 'Samsara']
INFO:root:['Samsara', 'Wind Amp', 'Recarm', 'Tarukaja']
INFO:root:['Recarm', 'Wind Amp', 'Sukukaja', 'Patra']
INFO:root:['Tetrakarn', 'Marakunda', 'Unshaken Will', 'Growth 3']
INFO:root:['Growth 3', 'Patra', 'Marakunda', 'Tarukaja']
INFO:root:['Wind Amp', 'Samsara', 'Spell Master', 'Patra']
INFO:root:['Wind Amp', 'Samsara', 'Growth 3', 'Spell Master']
INFO:root:['Growth 3', 'Wind Amp', 'Samsara', 'Null Dark']
INFO:root:['Unshaken Will', 'Samsara', 'Patra', 'Tarukaja']
INFO:root:['Tarukaja', 'Samsara', 'Sukukaja', 'Unshaken Will']
INFO:root:['Samsara', 'Tarukaja', 'Unshaken Will', 'Marakunda']
INFO:root:['Tarukaja', 'Wind Amp', 'Samsara', 'Sukukaja']
INFO:root:['Samsara', 'Wind Amp', 'Tarukaja', 'Spell Master']
INFO:root:['Samsara', 'Growth 3', 'Spell Master', 'Wind Amp']
INFO:root:['Wind Amp', 'Sukukaja', 'Null Dark', 'Growth 3']
INFO:root:['Spell Master', 'Wind Amp', 'Sukukaja', 'Samsara']
INFO:root:['Samsara', 'Growth 3', 'Unshaken Will', 'Null Dark']
INFO:root:['Patra', 'Growth 3', 'Spell Master', 'Tarukaja']
INFO:root:['Samsara', 'Recarm', 'Wind Amp', 'Megidolaon']
INFO:root:['Patra', 'Samsara', 'Null Dark', 'Tetrakarn']
INFO:root:['Tarukaja', 'Sukukaja', 'Growth 3', 'Megidolaon']
INFO:root:['Wind Amp', 'Null Dark', 'Patra', 'Sukukaja']
INFO:root:['Tarukaja', 'Unshaken Will', 'Marakunda', 'Samsara']
INFO:root:['Spell Master', 'Tarukaja', 'Wind Amp', 'Samsara']
INFO:root:['Growth 3', 'Samsara', 'Tetrakarn', 'Null Dark']
INFO:root:['Spell Master', 'Patra', 'Sukukaja', 'Null Dark']
INFO:root:['Null Dark', 'Samsara', 'Unshaken Will', 'Wind Amp']
INFO:root:['Wind Amp', 'Samsara', 'Patra', 'Marakunda']
INFO:root:['Growth 3', 'Null Dark', 'Patra', 'Sukukaja']
INFO:root:['Null Dark', 'Unshaken Will', 'Spell Master', 'Growth 3']
INFO:root:['Wind Amp', 'Samsara', 'Spell Master', 'Patra']
INFO:root:['Recarm', 'Unshaken Will', 'Wind Amp', 'Spell Master']
INFO:root:['Tarukaja', 'Wind Amp', 'Recarm', 'Sukukaja']
INFO:root:['Sukukaja', 'Wind Amp', 'Growth 3', 'Recarm']
INFO:root:['Wind Amp', 'Samsara', 'Unshaken Will', 'Null Dark']
INFO:root:['Samsara', 'Unshaken Will', 'Tarukaja', 'Growth 3']
INFO:root:['Megidolaon', 'Wind Amp', 'Samsara', 'Null Dark']
INFO:root:['Growth 3', 'Tetrakarn', 'Null Dark', 'Spell Master']
INFO:root:['Spell Master', 'Null Dark', 'Patra', 'Sukukaja']
INFO:root:['Samsara', 'Wind Amp', 'Null Dark', 'Growth 3']
INFO:root:['Unshaken Will', 'Null Dark', 'Tarukaja', 'Megidolaon']
INFO:root:['Tarukaja', 'Wind Amp', 'Growth 3', 'Spell Master']
INFO:root:['Wind Amp', 'Marakunda', 'Null Dark', 'Growth 3']
INFO:root:['Samsara', 'Wind Amp', 'Growth 3', 'Tetrakarn']
INFO:root:['Tetrakarn', 'Samsara', 'Mind Charge', 'Patra']
INFO:root:['Mind Charge', 'Wind Amp', 'Null Dark', 'Growth 3']
INFO:root:['Wind Amp', 'Growth 3', 'Recarm', 'Samsara']
INFO:root:['Patra', 'Tarukaja', 'Marakunda', 'Unshaken Will']
INFO:root:['Patra', 'Wind Amp', 'Null Dark', 'Samsara']
INFO:root:['Growth 3', 'Marakunda', 'Wind Amp', 'Spell Master']
INFO:root:['Patra', 'Samsara', 'Growth 3', 'Wind Amp']
INFO:root:['Samsara', 'Wind Amp', 'Growth 3', 'Patra']
INFO:root:['Samsara', 'Null Dark', 'Unshaken Will', 'Wind Amp']
INFO:root:['Samsara', 'Null Dark', 'Sukukaja', 'Growth 3']
INFO:root:['Growth 3', 'Marakunda', 'Null Dark', 'Unshaken Will']
INFO:root:['Growth 3', 'Megidolaon', 'Samsara', 'Wind Amp']
INFO:root:['Unshaken Will', 'Null Dark', 'Wind Amp', 'Mind Charge']
INFO:root:['Samsara', 'Tarukaja', 'Wind Amp', 'Null Dark']
INFO:root:['Samsara', 'Growth 3', 'Mind Charge', 'Patra']
INFO:root:['Growth 3', 'Patra', 'Wind Amp', 'Tetrakarn']
INFO:root:['Growth 3', 'Tetrakarn', 'Null Dark', 'Unshaken Will']
INFO:root:['Mind Charge', 'Growth 3', 'Samsara', 'Tarukaja']
INFO:root:['Spell Master', 'Samsara', 'Patra', 'Unshaken Will']
INFO:root:['Samsara', 'Growth 3', 'Tetrakarn', 'Spell Master']
INFO:root:['Wind Amp', 'Null Dark', 'Patra', 'Growth 3']
INFO:root:['Mind Charge', 'Patra', 'Null Dark', 'Growth 3']
INFO:root:['Samsara', 'Megidolaon', 'Growth 3', 'Patra']
INFO:root:['Unshaken Will', 'Wind Amp', 'Growth 3', 'Samsara']
INFO:root:['Marakunda', 'Diarahan', 'Wind Amp', 'Tarukaja']
INFO:root:['Samsara', 'Spell Master', 'Patra', 'Growth 3']
INFO:root:['Samsara', 'Unshaken Will', 'Growth 3', 'Wind Amp']
INFO:root:['Growth 3', 'Samsara', 'Mind Charge', 'Patra']
INFO:root:['Wind Amp', 'Sukukaja', 'Samsara', 'Megidolaon']
INFO:root:['Samsara', 'Patra', 'Null Dark', 'Wind Amp']
INFO:root:['Spell Master', 'Patra', 'Unshaken Will', 'Growth 3']
INFO:root:['Samsara', 'Growth 3', 'Recarm', 'Patra']
INFO:root:['Marakunda', 'Samsara', 'Mind Charge', 'Wind Amp']
INFO:root:['Patra', 'Sukukaja', 'Null Dark', 'Diarahan']
INFO:root:['Wind Amp', 'Growth 3', 'Null Dark', 'Recarm']
INFO:root:['Growth 3', 'Null Dark', 'Unshaken Will', 'Tarukaja']
INFO:root:['Samsara', 'Patra', 'Spell Master', 'Megidolaon']
INFO:root:['Samsara', 'Spell Master', 'Tarukaja', 'Wind Amp']
INFO:root:['Growth 3', 'Wind Amp', 'Patra', 'Samsara']
INFO:root:['Sukukaja', 'Wind Amp', 'Marakunda', 'Patra']
INFO:root:['Growth 3', 'Samsara', 'Wind Amp', 'Marakunda']
INFO:root:['Growth 3', 'Diarahan', 'Wind Amp', 'Samsara']
INFO:root:['Samsara', 'Growth 3', 'Marakunda', 'Tarukaja']
INFO:root:['Sukukaja', 'Samsara', 'Patra', 'Growth 3']
INFO:root:['Wind Amp', 'Growth 3', 'Samsara', 'Sukukaja']
INFO:root:['Unshaken Will', 'Samsara', 'Patra', 'Null Dark']
INFO:root:['Marakunda', 'Samsara', 'Growth 3', 'Patra']
INFO:root:['Tetrakarn', 'Growth 3', 'Recarm', 'Tarukaja']
INFO:root:['Null Dark', 'Growth 3', 'Samsara', 'Tarukaja']
INFO:root:['Wind Amp', 'Unshaken Will', 'Recarm', 'Samsara']
INFO:root:['Sukukaja', 'Samsara', 'Patra', 'Diarahan']
INFO:root:['Sukukaja', 'Null Dark', 'Unshaken Will', 'Samsara']
INFO:root:['Growth 3', 'Marakunda', 'Patra', 'Mind Charge']
INFO:root:['Mind Charge', 'Samsara', 'Growth 3', 'Unshaken Will']
INFO:root:['Patra', 'Sukukaja', 'Samsara', 'Wind Amp']
INFO:root:['Unshaken Will', 'Spell Master', 'Samsara', 'Wind Amp']
INFO:root:['Wind Amp', 'Patra', 'Diarahan', 'Recarm']
INFO:root:['Unshaken Will', 'Samsara', 'Sukukaja', 'Tarukaja']
INFO:root:['Samsara', 'Growth 3', 'Null Dark', 'Megidolaon']
INFO:root:['Samsara', 'Wind Amp', 'Unshaken Will', 'Recarm']
INFO:root:['Growth 3', 'Tarukaja', 'Wind Amp', 'Samsara']
INFO:root:['Growth 3', 'Samsara', 'Unshaken Will', 'Sukukaja']
INFO:root:['Wind Amp', 'Patra', 'Samsara', 'Growth 3']
INFO:root:['Growth 3', 'Samsara', 'Patra', 'Spell Master']
INFO:root:['Samsara', 'Null Dark', 'Patra', 'Spell Master']
INFO:root:['Patra', 'Samsara', 'Growth 3', 'Null Dark']
INFO:root:['Unshaken Will', 'Recarm', 'Spell Master', 'Growth 3']
INFO:root:['Samsara', 'Growth 3', 'Marakunda', 'Unshaken Will']
INFO:root:['Patra', 'Mind Charge', 'Growth 3', 'Samsara']
INFO:root:['Recarm', 'Tarukaja', 'Patra', 'Samsara']
INFO:root:['Growth 3', 'Unshaken Will', 'Spell Master', 'Wind Amp']
INFO:root:['Unshaken Will', 'Sukukaja', 'Spell Master', 'Growth 3']
INFO:root:['Samsara', 'Growth 3', 'Wind Amp', 'Sukukaja']
INFO:root:['Wind Amp', 'Samsara', 'Sukukaja', 'Growth 3']
INFO:root:['Patra', 'Wind Amp', 'Samsara', 'Growth 3']
INFO:root:['Unshaken Will', 'Samsara', 'Growth 3', 'Null Dark']
INFO:root:['Recarm', 'Samsara', 'Tarukaja', 'Wind Amp']
INFO:root:['Wind Amp', 'Marakunda', 'Null Dark', 'Tarukaja']
INFO:root:['Growth 3', 'Null Dark', 'Sukukaja', 'Samsara']
INFO:root:['Growth 3', 'Patra', 'Null Dark', 'Sukukaja']
INFO:root:['Patra', 'Growth 3', 'Sukukaja', 'Samsara']
INFO:root:['Patra', 'Growth 3', 'Samsara', 'Sukukaja']
INFO:root:['Unshaken Will', 'Samsara', 'Growth 3', 'Sukukaja']
INFO:root:['Wind Amp', 'Tarukaja', 'Recarm', 'Marakunda']
INFO:root:['Samsara', 'Unshaken Will', 'Spell Master', 'Wind Amp']
INFO:root:['Mind Charge', 'Marakunda', 'Samsara', 'Growth 3']
INFO:root:['Wind Amp', 'Diarahan', 'Tarukaja', 'Growth 3']
INFO:root:['Unshaken Will', 'Tetrakarn', 'Wind Amp', 'Samsara']
INFO:root:['Samsara', 'Tarukaja', 'Tetrakarn', 'Unshaken Will']
INFO:root:['Samsara', 'Mind Charge', 'Wind Amp', 'Null Dark']
INFO:root:['Sukukaja', 'Spell Master', 'Tarukaja', 'Samsara']
INFO:root:['Spell Master', 'Patra', 'Null Dark', 'Wind Amp']
INFO:root:['Unshaken Will', 'Wind Amp', 'Patra', 'Samsara']
INFO:root:['Growth 3', 'Samsara', 'Null Dark', 'Patra']
INFO:root:['Tarukaja', 'Unshaken Will', 'Wind Amp', 'Sukukaja']
INFO:root:['Null Dark', 'Growth 3', 'Wind Amp', 'Patra']
INFO:root:['Sukukaja', 'Wind Amp', 'Spell Master', 'Null Dark']
INFO:root:['Wind Amp', 'Samsara', 'Unshaken Will', 'Mind Charge']
INFO:root:['Growth 3', 'Spell Master', 'Samsara', 'Null Dark']
INFO:root:['Wind Amp', 'Samsara', 'Growth 3', 'Sukukaja']
INFO:root:['Unshaken Will', 'Growth 3', 'Wind Amp', 'Null Dark']
INFO:root:['Samsara', 'Patra', 'Unshaken Will', 'Null Dark']
INFO:root:['Null Dark', 'Spell Master', 'Samsara', 'Wind Amp']
INFO:root:['Samsara', 'Unshaken Will', 'Patra', 'Tarukaja']
INFO:root:['Null Dark', 'Wind Amp', 'Mind Charge', 'Sukukaja']
INFO:root:['Samsara', 'Mind Charge', 'Spell Master', 'Null Dark']
INFO:root:['Sukukaja', 'Unshaken Will', 'Mind Charge', 'Null Dark']
INFO:root:['Wind Amp', 'Samsara', 'Megidolaon', 'Marakunda']
INFO:root:['Tarukaja', 'Tetrakarn', 'Diarahan', 'Samsara']
INFO:root:['Recarm', 'Sukukaja', 'Spell Master', 'Growth 3']
INFO:root:['Samsara', 'Patra', 'Marakunda', 'Null Dark']
INFO:root:['Megidolaon', 'Unshaken Will', 'Wind Amp', 'Null Dark']
INFO:root:['Growth 3', 'Wind Amp', 'Patra', 'Unshaken Will']
INFO:root:['Tarukaja', 'Sukukaja', 'Spell Master', 'Marakunda']
INFO:root:['Unshaken Will', 'Null Dark', 'Samsara', 'Patra']
INFO:root:['Wind Amp', 'Recarm', 'Growth 3', 'Mind Charge']
INFO:root:['Patra', 'Null Dark', 'Samsara', 'Growth 3']
INFO:root:['Samsara', 'Sukukaja', 'Unshaken Will', 'Recarm']
INFO:root:['Samsara', 'Growth 3', 'Patra', 'Tarukaja']
INFO:root:['Null Dark', 'Marakunda', 'Growth 3', 'Samsara']
INFO:root:['Samsara', 'Patra', 'Null Dark', 'Marakunda']
INFO:root:['Unshaken Will', 'Sukukaja', 'Null Dark', 'Samsara']
INFO:root:['Patra', 'Wind Amp', 'Null Dark', 'Sukukaja']
INFO:root:['Tetrakarn', 'Wind Amp', 'Tarukaja', 'Growth 3']
INFO:root:['Spell Master', 'Patra', 'Growth 3', 'Marakunda']
